"CpG","p_value_cluster2","FDR_pval_cluster2","bonferroni_pval_cluster2","PC10_pValue_C2"
"cg14141458",7.24077219911934e-05,0.00679217940881132,1,0.782761426594478
"cg14141843",1.40297195672075e-06,0.000261720384479773,0.654078152970826,0.142287167660411
"cg14141919",0.000404394857522269,0.0240870701566562,1,0.983288669201335
"cg14145674",3.29754358169832e-05,0.00365947273430134,1,0.0242910207282701
"cg14148944",0.00095567044845535,0.0428158912265924,1,0.308166302056993
"cg14151976",7.64084748502174e-19,2.94399327697893e-15,3.5622318651445e-13,0.565254910624729
"cg14155416",1.80295819559959e-08,5.8409817722515e-06,0.00840555337412291,0.424999782981715
"cg14158153",0.000326291312919861,0.0206740889786702,1,0.0939819194826491
"cg14162120",0.000151672986561994,0.0119303714175942,1,0.22095266818866
"cg14163494",2.95514482718918e-12,2.60930892943e-09,1.37771511473904e-06,0.929436751149899
"cg14165096",5.54134269631929e-09,2.07503922659303e-06,0.00258342383710832,0.722763275104932
"cg14165911",5.1262454036197e-14,6.65710792026779e-11,2.38990174337613e-08,0.0444245596266544
"cg14167964",0.000266159621479813,0.0179030458765664,1,0.405843980224222
"cg14169333",0.001192367963459,0.0491548921988026,1,0.123551066027381
"cg14170597",0.000357022994346803,0.0220430847796886,1,0.0136155257933996
"cg14172375",6.46197083501512e-07,0.000136256398056154,0.301262896102157,0.572686293842996
"cg14174221",4.35782110642335e-10,2.19573856069401e-07,0.000203165542020452,0.376104344712985
"cg14176966",5.94474889221656e-05,0.00583718499640141,1,0.467194774437557
"cg14178714",0.000369582863257307,0.0225911704597254,1,0.799877569249363
"cg14188346",0.00012681666227655,0.0104587067580555,1,0.222059327083768
"cg14193129",0.000291603651493771,0.0190938548819185,1,0.317171924536592
"cg14193765",0.000613818489987026,0.03200623022015,1,0.657579742638927
"cg14194875",0.00100180222974054,0.0440820401816998,1,0.143540564352247
"cg14210321",0.000921427028185084,0.0418640952584604,1,0.401953826136608
"cg14213563",0.000819323077011841,0.0387832056463208,1,0.605269169189689
"cg14215310",4.58588837191069e-05,0.00477538227405656,1,0.196340213709786
"cg14215666",0.00058914145349333,0.0311121539076702,1,0.15339621616418
"cg14217074",0.000879273673618517,0.0406415932356567,1,0.123329511116498
"cg14218275",0.00119359079655303,0.0491875261410115,1,0.128121252200197
"cg14219896",8.61024116440667e-05,0.00776953755502188,1,0.944222999449225
"cg14225485",5.45583679523448e-05,0.0054629729735169,1,0.580530403069425
"cg14230647",0.000334724238289279,0.0210898022400624,1,0.670315042441225
"cg14232082",9.71788992335737e-05,0.00851130517241878,1,0.150341751023545
"cg14232870",8.94154904698444e-05,0.00800121044077844,1,0.274347574985671
"cg14234732",3.78369026999879e-06,0.000606182287658374,1,0.569952539456172
"cg14234912",0.000211036313741259,0.0151466146262735,1,0.180542227919251
"cg14239366",0.000554481744930485,0.0299547947003554,1,0.206927257563083
"cg14240646",3.04891930658343e-05,0.00343503511496396,1,0.438953621279542
"cg14240790",0.000721070455355002,0.0357133258175502,1,0.238002825888889
"cg14241748",2.29986662730218e-09,9.57337964685644e-07,0.00107221852044792,0.560838397186025
"cg14242928",2.9636383253652e-05,0.00336337599812605,1,0.236961241463483
"cg14245135",0.000275114539726676,0.0183282186984044,1,0.586699039673649
"cg14247444",5.10513023441266e-09,1.94131946285097e-06,0.00238005766145529,0.403189654548224
"cg14247476",1.14137967838873e-09,5.15944810316635e-07,0.000532121478481934,0.933692865778287
"cg14248106",0.000581693469413141,0.0308556981091855,1,0.909424998295992
"cg14248598",1.05160383489276e-05,0.00144664258560496,1,0.202427476220322
"cg14251805",0.000182243167857652,0.0136017320416394,1,0.989975194434233
"cg14253605",1.97091143798095e-08,6.32821384703622e-06,0.0091885665058966,0.354793665021125
"cg14256008",4.10194262598206e-11,2.7164241047109e-08,1.91236256971647e-05,0.207972561167315
"cg14256028",0.00114082991448572,0.0478610198096534,1,0.313492861478971
"cg14263118",1.53766413636924e-09,6.61932464776148e-07,0.000716872859352568,0.058526096879288
"cg14263176",0.000794726657131523,0.0380480795418008,1,0.393889759563184
"cg14263351",3.30575707992353e-05,0.00366684202349291,1,0.348401361828882
"cg14263779",7.05051130274997e-05,0.00664848669891538,1,0.750180301150172
"cg14264556",3.95390068281325e-06,0.000628269967087144,1,0.204531284331134
"cg14271023",3.11311484360006e-05,0.00348885134163447,1,0.402249971846134
"cg14273355",0.00112399234186341,0.0474222032314752,1,0.987692092398889
"cg14276698",0.00088443228178964,0.0407924702869871,1,0.317064869825362
"cg14277108",0.000157682562718563,0.0122456067151754,1,0.344945412579648
"cg14282304",4.75725737357895e-09,1.82091642272485e-06,0.00221787620287887,0.433578454314245
"cg14283140",6.34933357629689e-05,0.00613877324195728,1,0.568553984374698
"cg14283480",0.000464127301178292,0.0264588316159244,1,0.379302276406097
"cg14283710",2.55565256374846e-05,0.00297718197424439,1,0.00719637545119773
"cg14285731",0.000829743298124913,0.0390965199281939,1,0.901970350405384
"cg14285744",5.33659596188464e-07,0.000115237103603255,0.248796906679428,0.579793801909438
"cg14287724",0.000447426120247331,0.025805079360481,1,0.788292349275746
"cg14289093",0.000341358422661404,0.0213903721600202,1,0.883081063865306
"cg14289738",9.02713551086129e-06,0.00127030842722099,1,0.466644370833684
"cg14290590",1.20537204548549e-09,5.40341630724756e-07,0.000561955295953747,0.970664531378278
"cg14296123",0.000204970530337967,0.0148245587927914,1,0.399965819377308
"cg14300568",0.000343508814785088,0.0214846929208668,1,0.424232316318064
"cg14301932",4.81438679583629e-07,0.00010532662851713,0.224451045370004,0.743007405834043
"cg14302214",0.000656019482434967,0.033472932788281,1,0.49838225083729
"cg14309307",0.000511380868483149,0.0283450675680253,1,0.884999817633359
"cg14311597",0.000122626591180858,0.0102070381088799,1,0.470981796621308
"cg14315198",2.3860668142207e-05,0.00281836186787737,1,0.0964048262867955
"cg14316231",1.87525634549733e-09,7.9262138311692e-07,0.000874261385577963,0.645630303242745
"cg14317062",0.000775108678713146,0.0374352679989824,1,0.344456819033595
"cg14317273",0.000992964624023756,0.0438628997916895,1,0.033000707657706
"cg14319793",0.00054950790235008,0.0297544169159963,1,0.182108501292461
"cg14321424",0.000856253687315589,0.0399592768077791,1,0.571183082015524
"cg14321859",6.33479007336807e-05,0.00613234249442453,1,0.100466107939224
"cg14323675",1.86981335797663e-12,1.73304933560423e-09,8.71723815808926e-07,0.518301288380322
"cg14323984",0.000318659046358553,0.0203342068633691,1,0.139560525386425
"cg14327359",1.15487244313901e-22,1.16263131965164e-18,5.38411926843394e-17,0.821851231006173
"cg14330517",4.97051412888175e-06,0.000762771040655639,1,0.591265345667749
"cg14341418",0.00072710615858109,0.0359189687023759,1,0.323858737728692
"cg14341968",8.93042063462874e-08,2.39278303083312e-05,0.0416344247364963,0.137746594797433
"cg14343687",1.54577767445702e-14,2.26621215041173e-11,7.20655463830931e-09,0.232615120591556
"cg14346311",2.04514778132631e-05,0.00249011831283457,1,0.220844182811135
"cg14347436",6.74508056842708e-05,0.00641915755249866,1,0.410434524824682
"cg14350544",1.7507889602462e-05,0.00218829375433625,1,0.815551079194464
"cg14351904",0.000255072473898913,0.017382997074103,1,0.630656281137867
"cg14354676",0.00075024518983094,0.0366521072729637,1,0.127758672480905
"cg14358532",0.000475451424573211,0.0269298667475218,1,0.398226791192309
"cg14360444",0.000632047138445816,0.0326861968239252,1,0.730641890066657
"cg14366571",5.17653524630273e-10,2.55651199220715e-07,0.000241334732064355,0.733616866825415
"cg14368473",0.000958190748623924,0.0428958278015374,1,0.404413254999644
"cg14372324",1.18889830248812e-06,0.000228437029849935,0.554275088704683,0.448248368536901
"cg14375543",1.46486254237082e-06,0.000270682560846674,0.682932101016159,0.816165671205747
"cg14376625",0.000344874976675679,0.0215499461641914,1,0.276155203194559
"cg14376968",4.65650432909712e-07,0.000102304628970973,0.217090422676404,0.253447217099247
"cg14380094",0.000155650550112565,0.0121347303206403,1,0.370719044632503
"cg14380270",0.00118759034496222,0.0490229597250302,1,0.0957567661071219
"cg14381908",6.46237002486595e-08,1.80546122846388e-05,0.0301281506692273,0.838553792330721
"cg14386496",0.000348377866909538,0.0216987380489658,1,0.0434748773717995
"cg14387360",0.000552459292020198,0.0298795236744135,1,0.79880165704251
"cg14390489",0.00119897454223151,0.0493299181717057,1,0.685898336283796
"cg14390764",0.000479509207212815,0.0270697573653976,1,0.91741823143431
"cg14391023",0.0011859100739302,0.0489882996329012,1,0.0443811474212623
"cg14396306",0.000237704658287494,0.0165279718173832,1,0.818245279053777
"cg14396505",0.000962061660879782,0.0429966865575578,1,0.850095289545243
"cg14397459",3.28176739367903e-05,0.00364717400438548,1,0.182818511002307
"cg14397500",0.000653081554297854,0.0333676635755552,1,0.895626176276978
"cg14399552",6.83896549079167e-09,2.48850616858799e-06,0.0031883872624965,0.0117950992620298
"cg14401837",0.000126791652624422,0.0104585221779605,1,0.910339433701848
"cg14404158",0.000584231258359887,0.0309375137129378,1,0.416674602475827
"cg14405813",4.6734082102339e-05,0.004850367249076,1,0.469481327594275
"cg14406134",1.4112367699187e-09,6.14889049782267e-07,0.000657931283267026,0.056928930625376
"cg14411804",0.00097991176628046,0.0435188616112537,1,0.338505806493595
"cg14412187",0.000714966357567155,0.0355155293586502,1,0.288545500590333
"cg14416070",4.53528682004401e-09,1.74167342099333e-06,0.0021143915330859,0.683773807873285
"cg14416747",0.000273630488809137,0.0182606636927024,1,0.403587752023893
"cg14419187",0.000438890539417381,0.0254844587733513,1,0.903276053177649
"cg14422315",1.05893181870948e-08,3.6353721963824e-06,0.00493683544268729,0.802812585069416
"cg14422922",2.27510014611441e-06,0.000394008976233229,1,0.180754770494999
"cg14423045",9.50740899175621e-07,0.000188183965721844,0.443243963863767,0.338169766755878
"cg14423541",0.000516240207884068,0.028522899948664,1,0.599798337781379
"cg14423692",0.000623047424931076,0.032321165787214,1,0.976686356059707
"cg14424579",2.07527927542111e-14,2.94973742595976e-11,9.67513875714801e-09,0.823773111818213
"cg14426371",9.73541389882848e-05,0.0085218505038658,1,0.221221138993828
"cg14430867",0.000201303525245543,0.0146548274830105,1,0.260106892811353
"cg14435659",0.000120836766576256,0.0101049664769058,1,0.542452993232936
"cg14436106",1.36045361882419e-06,0.000255336441698231,0.634255721178405,0.114305414258253
"cg14436861",1.43625499727631e-07,3.64306314485958e-05,0.0669595006025192,0.0892791094572194
"cg14438609",9.55697598420416e-07,0.000188954546930443,0.445554821661984,0.467616571613441
"cg14443077",0.000445657553726203,0.0257541563737469,1,0.882592873942549
"cg14446165",7.01827144144662e-08,1.94067693383475e-05,0.0327198131044539,0.869982345526978
"cg14446712",0.000696549147525063,0.0348774523316908,1,0.116601428973432
"cg14450620",0.000365859611100454,0.0224371275232217,1,0.510279169795597
"cg14455366",2.76627062370283e-05,0.00317728568910045,1,0.00949485743732728
"cg14460558",0.000120984528433643,0.0101118816809824,1,0.705502897785979
"cg14461586",2.82629560750976e-05,0.00323586554243987,1,0.288458950998728
"cg14464133",0.000757841352240433,0.0368532866367644,1,0.0308422429945997
"cg14464852",3.59025988000207e-13,3.79549085804056e-10,1.67381146839589e-07,0.489194824028718
"cg14472810",0.000754217244453804,0.036744415404142,1,0.618130548708606
"cg14473102",0.000324774820578926,0.0206116177957093,1,0.662838476133187
"cg14473344",0.000451832209417942,0.0259736301342665,1,0.744233108578761
"cg14474499",0.000188696743171664,0.0139593970068737,1,0.141856737774066
"cg14475702",3.76075103773563e-05,0.00407995859052626,1,0.973915583492742
"cg14478589",0.00116271251632977,0.048429111009165,1,0.557212248156957
"cg14479329",0.000971427760179759,0.0432798858229858,1,0.938911227147706
"cg14480046",1.38241972415985e-14,2.04602068946298e-11,6.44496517180839e-09,0.398862318054521
"cg14480891",0.000902035385762878,0.0413095961958915,1,0.744779073923067
"cg14482364",0.000104798126374586,0.00903269175429273,1,0.863022146600732
"cg14482741",0.00111426136765669,0.0471653057884383,1,0.956747733660576
"cg14486098",7.61245305608775e-06,0.00109469282135275,1,0.973855402447916
"cg14489594",0.000565055206058994,0.0302971618817202,1,0.109973450174423
"cg14491284",0.000596890976008047,0.0313770085092772,1,0.25572712535604
"cg14491535",1.49284808957561e-05,0.00192671742079248,1,0.2760286065759
"cg14491820",9.07856530594228e-09,3.17755919873727e-06,0.00423250885271805,0.884696395228927
"cg14494451",0.000610465057471508,0.0318812931532132,1,0.868003003201019
"cg14495732",3.62715647049384e-05,0.00396114544612898,1,0.326395769972198
"cg14500776",2.75478174474231e-05,0.00317033829285255,1,0.37934423869977
"cg14502007",0.000122517630541463,0.0102016113622263,1,0.617740382357113
"cg14503395",0.000111849398009444,0.00950340732578549,1,0.910357864022355
"cg14503981",0.000225169229617949,0.0158813799350914,1,0.747391503765499
"cg14504768",0.000613902627507493,0.0320070375830508,1,0.222338671987451
"cg14505439",3.74964871097083e-08,1.12419291054212e-05,0.01748119975893,0.197943384355848
"cg14506696",0.000340011406956912,0.0213228610034495,1,0.0104062066973294
"cg14507634",4.36038112497717e-06,0.00068442868190984,1,0.0061295436785987
"cg14511675",3.59042537100745e-07,8.18127381130016e-05,0.167388862179201,0.64816957366744
"cg14513432",0.000143030544760577,0.0114240409871996,1,0.953652004983337
"cg14514987",2.39013708903567e-07,5.72612241594157e-05,0.111430342214223,0.67957620280913
"cg14517863",1.25675984099308e-22,1.22065155981155e-18,5.85912748709544e-17,0.352021377319134
"cg14519793",1.21936672486416e-05,0.00163497193394361,1,0.679181773396416
"cg14524956",0.000386702190534172,0.0233316994366178,1,0.26016320165588
"cg14526874",9.81154089149003e-12,7.52340241361953e-09,4.57422866748068e-06,0.894703796557914
"cg14526892",3.85836697966284e-05,0.00416101182332091,1,0.573931900817431
"cg14527610",9.2452114655453e-12,7.14792834517481e-09,4.31020079214041e-06,0.286606735275418
"cg14529086",0.000191668548307245,0.0141455757856217,1,0.593333951601845
"cg14530833",0.000246928645978656,0.0169994620663118,1,0.754225093191625
"cg14531310",0.000157703138973965,0.0122456067151754,1,0.347696352446716
"cg14532188",0.000991602759705425,0.0438277645914738,1,0.520341980626171
"cg14534987",5.41686824448596e-14,6.99554772131179e-11,2.52539272739356e-08,0.380630387966274
"cg14535068",0.000451659749021558,0.0259671772020707,1,0.313611799454997
"cg14536764",5.54174723453226e-07,0.000119335447411735,0.258361243646405,0.858941724987371
"cg14538751",0.000117697228618369,0.00990818115871097,1,0.0307372163907352
"cg14539179",1.08057420516098e-05,0.00147690829555525,1,0.784948331188525
"cg14541372",7.65444298620639e-08,2.09177620759454e-05,0.0356857021015629,0.297592223123995
"cg14546153",0.000361602529061337,0.0222444400437753,1,0.491601609136406
"cg14548963",0.00112625911109168,0.0475006453702677,1,0.50813022495075
"cg14550760",1.8301433316152e-13,2.10673899379997e-10,8.53229292488989e-08,0.693803885857513
"cg14553740",0.000564251812810283,0.0302780490855947,1,0.743647270396956
"cg14553824",1.00886099877303e-14,1.53705907639535e-11,4.70340077376977e-09,0.100074226201958
"cg14554017",0.000446204997367961,0.0257679655168983,1,0.95680609759104
"cg14560006",0.000186357148246966,0.0138278511567894,1,0.093742475216697
"cg14560317",0.00120518723640338,0.0494908073897984,1,0.995729759839713
"cg14561444",0.000419282195404389,0.0246965423925818,1,0.509599549410855
"cg14561881",0.000572887591228314,0.0305380003451819,1,0.820944253216678
"cg14562394",0.00078099217173006,0.037598676103893,1,0.0297503575281495
"cg14563363",0.000352593087273251,0.0218739914065939,1,0.887608958795957
"cg14565279",0.000454358990472559,0.0260869766735494,1,0.75630289070294
"cg14566901",6.98039437523953e-06,0.00101538929213293,1,0.192993581381788
"cg14567332",4.87268296595117e-05,0.00499943079663796,1,0.722082047961469
"cg14571539",0.00113394481291348,0.0476867470037506,1,0.417174200722167
"cg14574066",6.22543303036183e-07,0.000132045173232573,0.290235290765196,0.555876297325889
"cg14574996",7.81478105111116e-05,0.00721449754268808,1,0.0814316177576956
"cg14578146",1.55062713738791e-06,0.000284053566638302,0.72291632709448,0.0513831811165069
"cg14579098",5.57703303429423e-06,0.000843081385825317,1,0.788883408413434
"cg14582763",0.000712960347277846,0.0354736958958439,1,0.957895470598857
"cg14584031",0.000215220056354201,0.0153773988126952,1,0.880238601103673
"cg14585167",1.07140939544168e-06,0.000208559792417316,0.499500702839472,0.0357142788093353
"cg14588027",0.000822409578751298,0.0388740492041026,1,0.322440351265002
"cg14588259",9.82566313524535e-05,0.00858312269930597,1,0.461602090899066
"cg14589553",3.94649665493783e-05,0.00423318452808571,1,0.100536002843298
"cg14590681",4.80889115072545e-11,3.10519159901463e-08,2.24194833448856e-05,0.329361430631131
"cg14591419",5.30741995414645e-27,1.07581171713159e-22,2.47436694940266e-21,0.689779987435546
"cg14595570",2.00084034851554e-07,4.89663925480884e-05,0.0932809778041083,0.650327533771578
"cg14603098",0.000356370483550674,0.0220174630590829,1,0.445493137304906
"cg14603620",0.000167860345821938,0.0128165745111857,1,0.81860483757751
"cg14604065",0.000347212653802576,0.0216491917653843,1,0.248674740352207
"cg14605520",1.66317382646799e-09,7.11363859141114e-07,0.000775386606463814,0.231161010944593
"cg14606478",4.38849735439789e-09,1.69507619146353e-06,0.00204595696309648,0.329646122053828
"cg14611774",0.000338926520177211,0.021266567166258,1,0.762412943878068
"cg14614563",0.000995505425562626,0.0439418281524452,1,0.718030824201588
"cg14615195",0.000588676603634409,0.0310916880824509,1,0.918976011890201
"cg14623989",1.49257428240472e-11,1.09238863991464e-08,6.95851563625624e-06,0.446627093550612
"cg14625631",0.000324379423248916,0.0205977399255589,1,0.470126850629291
"cg14626907",0.00109890606280603,0.0468128560521505,1,0.698874670299612
"cg14628942",0.00028008720154004,0.0185666392923049,1,0.45680303206698
"cg14629665",0.000325153105836839,0.020624395145454,1,0.75779332103047
"cg14630933",0.000160182989022989,0.0123874512431731,1,0.381415038575344
"cg14631386",1.94787051866166e-08,6.2628604595499e-06,0.00908114766634736,0.880346142798929
"cg14635659",7.0433243853064e-10,3.37131541924981e-07,0.000328366121834931,0.883242885237135
"cg14636804",0.000973115761785513,0.0433144286983256,1,0.138588009191549
"cg14638919",0.000176078315411239,0.0132701738360101,1,0.732535488435845
"cg14641018",2.36135145180167e-08,7.45855893626696e-06,0.01100883298993,0.940956957972255
"cg14641705",0.00107222684771148,0.0460169204128439,1,0.524046032976585
"cg14643892",0.0001791117748943,0.0134531209057027,1,0.56944906111367
"cg14644219",1.93630802664308e-06,0.000344288416778506,0.902724228793242,0.324325734191918
"cg14645017",0.000388457682140315,0.0233982516192447,1,0.326805936671348
"cg14650601",0.000498209721369146,0.0278668093569032,1,0.378125683135735
"cg14653418",0.00108974493707148,0.0465502013347223,1,0.706486843370285
"cg14655316",0.000311515651186356,0.0200098374516313,1,0.589275995220394
"cg14655552",0.00086732552804283,0.0402984818719673,1,0.250368603214148
"cg14656043",5.04634626922572e-07,0.000109783110024706,0.235265204782945,0.854054430942742
"cg14658290",4.80907233266521e-05,0.00495257964024633,1,0.583128474187893
"cg14659179",0.000288574258274373,0.0189608676437084,1,0.311989822652159
"cg14660024",2.92556014724186e-05,0.00332907608173171,1,0.798255763182304
"cg14661383",0.00105965675515338,0.0456666219415145,1,0.167096993935037
"cg14661946",7.56578077233161e-07,0.000154567707628744,0.352723508808795,0.398570063722378
"cg14662750",2.76864116972467e-06,0.000466554222061835,1,0.382456093277496
"cg14663208",2.42501775247438e-05,0.00285352120485443,1,0.387308126776903
"cg14665629",0.00119047385717747,0.0490985161430333,1,0.657780602133703
"cg14669847",7.16782431895467e-07,0.000147993986178722,0.334170420791554,0.178732426193114
"cg14673387",5.59979067337511e-05,0.00557478712373166,1,0.687133156111773
"cg14681767",0.000938068097180569,0.0423405740651037,1,0.604182017322049
"cg14688104",0.000422824696855999,0.0248311697600635,1,0.265776433108157
"cg14689324",9.61314722459781e-06,0.00134223892016548,1,0.881313946482295
"cg14689537",0.000536912557453806,0.0293141429321913,1,0.851304554780287
"cg14699651",2.94474922726365e-05,0.00334682738296772,1,0.180941003375088
"cg14701554",0.000253870170253748,0.0173390797251435,1,0.74185907899198
"cg14701978",0.000586164806622735,0.0309969673857555,1,0.756085739282519
"cg14702390",0.00082510521460179,0.0389461857845789,1,0.484640610966933
"cg14705524",0.00114927620892708,0.0480713181489043,1,0.580202973387698
"cg14709460",5.43810234597612e-05,0.00544638508402832,1,0.63118016276535
"cg14709543",0.00120236525390761,0.0494184521430849,1,0.0984111697075277
"cg14709691",0.00103294613722883,0.044926652270857,1,0.230655629289894
"cg14712262",0.000316312497236615,0.0202398755180051,1,0.143972842418265
"cg14714922",0.000749691670069642,0.0366361828192732,1,0.422025893987509
"cg14724749",0.000378832660211826,0.0230027605736774,1,0.69634346409758
"cg14735551",0.000746762251032206,0.0365632503354773,1,0.687558589029954
"cg14737131",9.0316598262567e-05,0.00806327287617638,1,0.482925634583515
"cg14737484",0.000561629336584732,0.0301689885216997,1,0.0522615122622713
"cg14741726",0.000139928630035891,0.0112398323019302,1,0.359618899329348
"cg14743683",0.000369103343164857,0.022577794458271,1,0.15224677851713
"cg14750269",0.000163040989385233,0.0125596788863682,1,0.768249572964982
"cg14753432",3.97789630192282e-07,8.93422303349832e-05,0.185453105702313,0.148625449703474
"cg14756207",0.000430534788154651,0.0251514181553622,1,0.208858625297532
"cg14757543",4.88654696929367e-06,0.000752113626942038,1,0.58560970270427
"cg14758204",0.00105378536892753,0.0454830591186273,1,0.276711292248126
"cg14762845",0.000858682915535999,0.0400365739943117,1,0.0866755424914582
"cg14762973",0.000807439744212866,0.0384274883329661,1,0.556021233454352
"cg14763874",7.35132024983134e-05,0.00686411308302347,1,0.130861896169447
"cg14766646",1.91034024553128e-08,6.14643074899168e-06,0.00890617815528894,0.160314259813459
"cg14768164",4.64781820824286e-08,1.35682822733043e-05,0.0216685467904669,0.11220215135981
"cg14771301",1.35726864277189e-11,9.99638004230711e-09,6.3277085667804e-06,0.136571623260471
"cg14773178",4.29041194375302e-05,0.0045325825105034,1,0.641710444080226
"cg14775487",0.000349039125696957,0.0217203587978455,1,0.228530009202915
"cg14777509",0.000594568253213009,0.0312949553739218,1,0.86819897935348
"cg14781383",4.57937798164672e-06,0.000713075226935716,1,0.171584633633244
"cg14782895",0.000500024427134645,0.027944843940304,1,0.836957609049948
"cg14784343",0.000141059604115455,0.011308999248596,1,0.747960729397095
"cg14784497",0.000945536435059126,0.0425499609896216,1,0.00567201875230967
"cg14784617",0.000294333840177055,0.0192159480878175,1,0.431464968377963
"cg14784788",6.75274425648681e-08,1.87503880111522e-05,0.0314819014707246,0.291843274829627
"cg14787581",7.04825663316271e-07,0.000145912996300628,0.328596067669015,0.0555208587430006
"cg14793056",0.000531447313652875,0.0291317484598228,1,0.899935772974908
"cg14795109",0.000417522448408504,0.0246324318188043,1,0.316850082860174
"cg14795528",6.23349092701639e-07,0.000132095889617881,0.290610957159339,0.677232414624585
"cg14801238",9.81775466179331e-05,0.00857782155757121,1,0.746320101831443
"cg14801864",0.000379821484577733,0.0230340020123382,1,0.40509058716553
"cg14802502",0.000996174813079473,0.0439505690764614,1,0.323171570707196
"cg14815891",0.00101166557729116,0.0443415272946606,1,0.155312078336747
"cg14816917",0.000533600412187358,0.029196079615429,1,0.19068904291049
"cg14820653",0.000112446037434261,0.00953845608919025,1,0.502075109184635
"cg14821245",4.49397528596907e-05,0.0046954991575445,1,0.190177742316594
"cg14822721",4.1843539674535e-07,9.31161565065646e-05,0.195078347881253,0.220109328310271
"cg14823825",0.000853188642655115,0.0398721154674818,1,0.0902801960242814
"cg14824386",0.000564917180174323,0.0302932451865529,1,0.596949607095122
"cg14824901",1.1972745652995e-07,3.09927916609503e-05,0.0558180177813714,0.359150527494651
"cg14830740",2.2607965746543e-17,6.12792854809888e-14,1.05400371027301e-11,0.127920218963534
"cg14832661",2.58499927742155e-05,0.00300611107041014,1,0.223884475765365
"cg14832908",5.95205709095075e-05,0.00584190017750539,1,0.869393461374908
"cg14833283",0.000943415152887282,0.0424873101828079,1,0.312319731533164
"cg14834850",2.64847855913091e-09,1.08256150880993e-06,0.00123474454057386,0.465247421229115
"cg14835517",3.8661967145773e-05,0.00416849145260493,1,0.451524590495709
"cg14836248",0.000198980820887853,0.0145177373769316,1,0.633083526145375
"cg14836477",0.00119025536615404,0.0490974792003674,1,0.00260429476439322
"cg14837635",0.000578015108015009,0.0307305103766187,1,0.602581982651106
"cg14838086",0.000479864075729741,0.0270810980367857,1,0.599869658725724
"cg14847658",0.000576709210809552,0.0306750740972402,1,0.361563108849118
"cg14848077",3.74861975896441e-07,8.50433221025324e-05,0.174764026920704,0.351775265136936
"cg14856606",0.00041255654352552,0.0244269207011035,1,0.203420962624348
"cg14858763",2.25770996277902e-05,0.00269750052290427,1,0.179752167239435
"cg14859460",3.01625339811291e-06,0.000500559330338288,1,0.528950274245735
"cg14861584",4.32619207430515e-06,0.000680010007002606,1,0.417149037804751
"cg14864369",1.32160041588143e-26,2.46456803315066e-22,6.16142008287666e-21,0.687704048696785
"cg14879418",1.04383535972654e-05,0.00143850262850355,1,0.335908220100634
"cg14882054",4.22345246170555e-10,2.1355873630361e-07,0.000196901154871928,0.26364300523616
"cg14891617",2.28685939897406e-05,0.00272332072587524,1,0.538217625220647
"cg14897298",9.28625908557927e-08,2.47532164781522e-05,0.0432933756202883,0.354669885643894
"cg14900031",0.00112700086640366,0.0475145413195102,1,0.272841980099598
"cg14901284",1.84956874811826e-14,2.66137529781317e-11,8.62285596491466e-09,0.637306641921023
"cg14903097",1.37062324180389e-17,3.96892478843571e-14,6.3899689093815e-12,0.570372941439904
"cg14903810",1.17802055998948e-06,0.000226569219163422,0.549203787252134,0.761845213440135
"cg14904688",9.31340032161259e-12,7.17684471163419e-09,4.34199105053869e-06,0.0600728969856523
"cg14905514",5.10041182876894e-22,3.9630964971309e-18,2.37785789827854e-16,0.14169891140092
"cg14906510",2.53692045752874e-06,0.000432760757257232,1,5.26318171566413e-05
"cg14906822",0.000430565407999301,0.0251514181553622,1,0.0134216626401672
"cg14907737",1.32222851584411e-05,0.00174577976251251,1,0.111024839641931
"cg14911314",7.29874520530175e-11,4.47871986612556e-08,3.40274070341852e-05,0.4036666218007
"cg14913969",3.71076648281287e-05,0.00403449797384726,1,0.565804315059205
"cg14914822",7.32792729358726e-07,0.000150694656983299,0.341634565561602,0.664829913854023
"cg14919203",0.000541655720172942,0.0295066559913344,1,0.471381223954838
"cg14921884",0.0011318953621043,0.0476430069178611,1,0.410763067756961
"cg14921898",2.14166878637826e-07,5.20033991264908e-05,0.0998465263228624,0.916542264951777
"cg14923157",0.000751966705910724,0.0367000051003793,1,0.488837524526636
"cg14924131",7.56934789925729e-06,0.00108983882481928,1,0.143116455100018
"cg14935626",0.00102855015158384,0.0448107034501216,1,0.339007481881786
"cg14938360",0.000960411635339418,0.0429581260769409,1,0.0206312021531193
"cg14939553",1.70039046941093e-05,0.0021365205822237,1,0.0849167186704517
"cg14944901",0.000106056938887514,0.00911591066036303,1,0.227432976445579
"cg14946113",0.000639453557632434,0.0329309553670397,1,0.157849347869384
"cg14948086",0.000402764725077899,0.0240149046826758,1,0.870193464208317
"cg14948268",0.00107698163392086,0.0461784724150289,1,0.782698508364517
"cg14951864",2.99746840713465e-05,0.00338540993286286,1,0.83853878479558
"cg14953672",0.000206260709628612,0.0148763303179526,1,0.348047009488405
"cg14954836",0.000553605892274895,0.029927536386117,1,0.435351411398471
"cg14955238",0.000259849035792923,0.0176052879168943,1,0.496052981293813
"cg14957497",0.000329370135146502,0.0208317972016246,1,0.64261991540875
"cg14958018",2.78458982367544e-06,0.000468664562132096,1,0.312681669121728
"cg14958310",1.05333864390255e-08,3.61883534145294e-06,0.00491075955835164,0.00238922185281822
"cg14959707",5.88875958930845e-06,0.000881664227150987,1,0.338563986047814
