"CpG","PC10_pValue_C2"
"cg19852958",0.752678202235786
"cg16999602",0.879299131199299
"cg24052039",0.81832363789577
"cg11817533",0.298984955259675
"cg00982357",0.607048609832819
"cg04783530",0.214328096885731
"cg11847929",0.694677390804608
"cg12155165",0.635944391383546
"cg11251554",0.0577123530132201
"cg10012512",0.339401862964801
"cg25748121",0.910232369072435
"cg01016465",0.113427036163811
"cg03314029",0.0320767065743688
"cg05388069",0.0183606813330956
"cg07699454",0.181521915354284
"cg16353800",0.671902898027815
"cg20324928",0.366786601301531
"cg12604331",0.296696246882689
"cg06119575",0.50086855751502
"cg26126623",0.958045258332676
"cg04061197",0.549196088868527
"cg08057896",0.431823558684719
"cg14251805",0.989975194434233
"cg11560280",0.697010901816593
"cg24075745",0.482216539691076
"cg03061585",0.0687065290344349
"cg05993488",0.65015589037191
"cg16792978",0.573018018119999
"cg27062369",0.174617057913344
"cg03293015",0.60031294832204
"cg13475732",0.0863040104079732
"cg15029183",0.807423996333739
"cg25788513",0.232517245644429
"cg21367923",0.98989986357574
"cg00522883",0.691067322015091
"cg06154903",0.175586428900291
"cg04349266",0.512230958044394
"cg21471580",0.0153193841011312
"cg21823733",0.15077844009059
"cg19761149",0.790544681479968
"cg21377521",0.195304610372546
"cg08082351",0.30384405428004
"cg27089079",0.619569570117903
"cg24720688",0.11415575890214
"cg23834643",0.576479078921093
"cg00178877",0.0714661296153908
"cg10154812",0.117895929483532
"cg27565473",0.179328410347614
"cg03589898",0.917195076530879
"cg07687119",0.309592846668346
"cg13228952",0.560131714568273
"cg22466620",0.38044320075772
"cg23909013",0.44534810047706
"cg03505797",0.174049690865976
"cg17170504",0.853157432317888
"cg21136136",0.380157894489922
"cg16101636",0.526509288386067
"cg14560006",0.093742475216697
"cg18006637",0.319406274967082
"cg22101463",0.0200755436988219
"cg03610867",0.540234135549899
"cg13594797",0.89134647691865
"cg15800776",0.381308106390707
"cg12120327",0.0517832321763452
"cg18029521",0.391019254394795
"cg06867755",0.191948795908318
"cg01447174",0.627280623669109
"cg16073549",0.0190099406533339
"cg00561803",0.876675565171441
"cg12457238",0.400953368653594
"cg01752203",0.744216389930884
"cg08823577",0.303301407608837
"cg25820361",0.889037844423799
"cg11943209",0.229445173819801
"cg14981819",0.108907325883769
"cg26741654",0.798594914765019
"cg14474499",0.141856737774066
"cg24585097",0.828164020178662
"cg03003919",0.0123734786850693
"cg09237899",0.581182148116322
"cg15004938",0.719084440361787
"cg01573562",0.557570838275068
"cg25748521",0.900749146007415
"cg18238718",0.0695369661224203
"cg24161615",0.470810995573104
"cg23123361",0.109308233525524
"cg10387890",0.632882861074004
"cg19102621",0.644460174883811
"cg26983469",0.212251322109025
"cg04422990",0.244883223211663
"cg19476082",0.462040283762793
"cg19907257",0.854618410769637
"cg14529086",0.593333951601845
"cg03534208",0.907975551434273
"cg12477880",0.842826513956663
"cg18942757",0.717903481442129
"cg04716447",0.572818254759308
"cg11023392",0.449141769449362
"cg22534288",0.922068765799991
"cg27610545",0.308469862280035
"cg06406300",0.867886410814128
"cg07801448",0.962853838132517
"cg11337025",0.532421081891661
"cg00266604",0.980922941581766
"cg24697433",0.132968447894959
"cg16904092",0.453692592399406
"cg03098644",0.797941181072862
"cg21409829",0.765684589905842
"cg13161658",0.9744765549926
"cg13178766",0.281303303284127
"cg13613532",0.101153344566994
"cg01320036",0.41706563572884
"cg09766628",0.334239236117759
"cg19179869",0.0474778024891556
"cg14059340",0.646683907181858
"cg02558162",0.625969147931629
"cg14011663",0.457057646417345
"cg04701182",0.161186654350383
"cg06341397",0.272622337963724
"cg04454237",0.273931665376866
"cg12649208",0.0586481910693888
"cg24662576",0.257718584502458
"cg04973183",0.0952912321266826
"cg22225943",0.290955306451676
"cg03447554",0.686529241544989
"cg08165487",0.372933382160682
"cg26580332",0.0916015873901306
"cg26798039",0.120297285186148
"cg17250537",0.709795694966616
"cg08715720",0.0605748098975227
"cg10251826",0.159300489165307
"cg25513108",0.0699080053616676
"cg00523379",0.352066490640931
"cg08104402",0.790087582284931
"cg18884536",0.274393266958667
"cg08807892",0.109452116605785
"cg08115172",0.438658802608994
"cg06598204",0.117266421751267
"cg20139898",0.733765045103167
"cg08365638",0.475214775513782
"cg22790777",0.163220608924909
"cg25883348",0.770582150123902
"cg07068956",0.566346898061716
"cg09344028",0.369155909458044
"cg15507690",0.0912147734541446
"cg24201510",0.560254421119058
"cg16923710",0.174287291383902
"cg11073571",0.184527196389746
"cg04312119",0.0789395021814728
"cg13868773",0.295318228003917
"cg26784913",0.465390772938982
"cg19311602",0.698456918077609
"cg04296289",0.373481056392347
"cg09076012",0.893226033450354
"cg22077262",0.696603006474201
"cg08036502",0.181990161445628
"cg12226135",0.639657598141456
"cg07860673",0.803722094344105
"cg06516124",0.63575436300665
"cg08894131",0.297582992489437
"cg10447658",0.0381845681775769
"cg05291025",0.824865515057922
"cg12389772",0.678045176797702
"cg17295875",0.110545659347644
"cg09682649",0.370352539857543
"cg14836248",0.633083526145375
"cg21033514",0.579351597181391
"cg22871622",0.593668027858791
"cg26337624",0.46518880947141
"cg03438692",0.619163715323105
"cg26487582",0.23007636537101
"cg12516356",0.492164514244522
"cg05471465",0.570007087776982
"cg09257923",0.0992645960954208
"cg20131297",0.0942466891500053
"cg17977133",0.462823330213043
"cg22935422",0.906384113072207
"cg19362124",0.389479856281012
"cg06620152",0.497042385611009
"cg14430867",0.260106892811353
"cg05214453",0.196145559049937
"cg02168436",0.749889916419484
"cg03276489",0.732948993150193
"cg11489765",0.405487602443759
"cg26186546",0.43469422798597
"cg08285489",0.349371896682063
"cg13000134",0.479714848649077
"cg01299332",0.402287687726416
"cg02063846",0.911401969811492
"cg02531797",0.766498634765519
"cg03126821",0.324020915278814
"cg16759416",0.65399878522633
"cg05726432",0.181060635255146
"cg02835735",0.941030388864587
"cg00639041",0.907147898812823
"cg03479715",0.614230895251297
"cg11707556",0.140796255730307
"cg12158737",0.615167262677678
"cg18581963",0.303748141447516
"cg24073782",0.326000080312741
"cg02136252",0.503492715036391
"cg16157435",0.621645505304885
"cg23981702",0.551748892054021
"cg12821724",0.0423620920695101
"cg13061469",0.561792944417702
"cg20336857",0.103901171923795
"cg24193797",0.74556327082497
"cg05419425",0.55687841580743
"cg05549575",0.25096279767079
"cg21069019",0.0301257480962628
"cg11291889",0.211910210040366
"cg24547565",0.270613728974229
"cg03280622",0.387481730692359
"cg12360759",0.174164368646644
"cg06329316",0.264772790877233
"cg01123250",0.570991466520123
"cg26342147",0.370029999608652
"cg16269184",0.273133173058408
"cg13955347",0.0886237964056748
"cg21901029",0.779872557505376
"cg25682009",0.210006619985572
"cg14296123",0.399965819377308
"cg01697487",0.0452292139560694
"cg17323974",0.332991380591843
"cg25054674",0.716159958548591
"cg21811284",0.311177614012507
"cg03004330",0.730011318044313
"cg18080819",0.709406693160729
"cg13163930",0.833970907335804
"cg02964434",0.142057541381876
"cg04197632",0.0752204693790119
"cg10823693",0.871203272688444
"cg12342501",0.566069749844165
"cg23908998",0.429992956331002
"cg03167275",0.782963502971217
"cg09781437",0.705749205123118
"cg25316172",0.110397463689864
"cg10362113",0.335593668838432
"cg15521792",0.921537978881433
"cg14953672",0.348047009488405
"cg24385839",0.60867886535555
"cg03627881",0.314867896305019
"cg23738308",0.405038234590417
"cg16887183",0.520610241991579
"cg08277287",0.467862430730514
"cg25249518",0.75111423156465
"cg25721366",0.476814963591123
"cg15956049",0.309844201579895
"cg16168329",0.818953207507291
"cg00612595",0.34943959655746
"cg06552660",0.168996073506731
"cg00988175",0.534760997238172
"cg23489729",0.565780881782387
"cg27005091",0.793449584467384
"cg06591613",0.807674375903636
"cg06079495",0.575286953357339
"cg02027143",0.290432159117263
"cg06859970",0.319817957291419
"cg18992688",0.652518400877951
"cg24314474",0.884064500635806
"cg02537106",0.960911359146272
"cg19310740",0.381381868751074
"cg04719721",0.570329902519612
"cg10595913",0.875714457406752
"cg26731834",0.963147744191071
"cg25361106",0.550052691552308
"cg24429175",0.676041692145856
"cg04402966",0.869560346235862
"cg03884783",0.401974058132405
"cg04307987",0.60363805811244
"cg14234912",0.180542227919251
"cg18145393",0.760516795447874
"cg18933840",0.287562186152532
"cg20191512",0.385521132204193
"cg08418978",0.418066475658925
"cg01154930",0.0988709331832855
"cg19693031",0.698410142898721
"cg05361406",0.149181189855475
"cg09254098",0.929092698683875
"cg07152120",0.706471085472159
"cg26872224",0.946223472732435
"cg13573928",0.984990191447601
"cg24315340",0.171725288617147
"cg10457852",0.56744965993504
"cg08072659",0.103997551937306
"cg12419451",0.444053467474149
"cg08908131",0.270385684985305
"cg05486855",0.220452784741927
"cg03472130",0.210096442982825
"cg16622190",0.720058243258854
"cg20431766",0.619509720629022
"cg03476195",0.784512319687521
"cg11103310",0.815785825766246
"cg23277715",0.0644427431506596
"cg06799747",0.623283407512477
"cg11207852",0.892786907433117
"cg25069005",0.0503217196112272
"cg07588442",0.371517312669198
"cg23448054",0.771585670806908
"cg01360618",0.805318665149841
"cg14584031",0.880238601103673
"cg09246570",0.17857113358027
"cg19933311",0.217511133207618
"cg09884077",0.12192726265876
"cg06748231",0.511372494921574
"cg09133422",0.880789852391287
"cg18142906",0.636633505627685
"cg19724187",0.539174952246287
"cg25731943",0.358581444194309
"cg19097265",0.442954862480758
"cg09869531",0.697850301328422
"cg27429106",0.507657683859141
"cg24222504",0.227065438086141
"cg01723575",0.194536207377449
"cg06072253",0.769164035524023
"cg07069844",0.981546990543061
"cg00045118",0.389088377947276
"cg04305621",0.543265425592375
"cg17199010",0.388402305768442
"cg06146607",0.518515132686678
"cg13355728",0.0131177904194799
"cg20554142",0.466411183764245
"cg21894914",0.876050109972807
"cg24996282",0.162769484186954
"cg12139069",0.467541136071142
"cg07905199",0.173791608371588
"cg01861555",0.017027927413185
"cg05995360",0.730787958660012
"cg10580269",0.50873881902483
"cg06150919",0.265483692966806
"cg06557507",0.39415179735548
"cg17294928",0.172231613902374
"cg17812123",0.463461285683648
"cg01228410",0.252417217081215
"cg12724357",0.821361507240543
"cg26717995",0.463617804261271
"cg21925063",0.393017002483333
"cg17087356",0.334479473265481
"cg08216768",0.800381550577547
"cg19446165",0.189763980961323
"cg19018581",0.426507197925626
"cg10327067",0.472469706955994
"cg12119988",0.829226413856998
"cg23250700",0.158774463372102
"cg21415530",0.593492374296016
"cg19872996",0.638072374921575
"cg22083325",0.804854625334408
"cg22491548",0.679908394815499
"cg27150681",0.318206755065067
"cg26252077",0.164935795823237
"cg08276543",0.01889914322191
"cg13863753",0.192960392790891
"cg15601529",0.712160361468781
"cg21727486",0.799715100169728
"cg24914278",0.918869248304912
"cg00810208",0.251030648509767
"cg07693931",0.807767971756452
"cg27125364",0.0363451024528198
"cg06419659",0.715985214358775
"cg06500852",0.164574549083715
"cg03928182",0.471475918912126
"cg13795321",0.377882617340393
"cg04831076",0.200762452574948
"cg04835284",0.686806985536161
"cg15812139",0.856590812767163
"cg17066594",0.07142421685995
"cg19018267",0.157239355891253
"cg09150239",0.869175291641209
"cg13922681",0.237579277935737
"cg23651872",0.298045146410719
"cg18553762",0.783803875870329
"cg15854662",0.219686716748877
"cg20672871",0.713112693039723
"cg02955804",0.194043069405951
"cg13560612",0.342451355809266
"cg20118409",0.183860552633024
"cg09775785",0.587665576834803
"cg23322676",0.517234627779127
"cg24816455",0.283509495972979
"cg15063621",0.33088155456131
"cg00064080",0.986186361739891
"cg01979481",0.0409672095007603
"cg15030014",0.220051817217797
"cg01871875",0.0975722715580786
"cg25888561",0.16537225829174
"cg14503981",0.747391503765499
"cg04793888",0.647042535759313
"cg06163216",0.4199198511574
"cg27351837",0.644921307142739
"cg07094909",0.565776842129122
"cg07397612",0.867377723039369
"cg18953747",0.931262751343968
"cg11670605",0.645098756833821
"cg11724942",0.33733515471952
"cg26748449",0.743630537792986
"cg15647515",0.791285333922925
"cg09479015",0.957239917371835
"cg20740967",0.812585716512889
"cg06947082",0.370657687931765
"cg04899361",0.185118400516667
"cg26283220",0.298420012364489
"cg20291321",0.211742433982745
"cg09798938",0.306533802445668
"cg16572540",0.0566539599061571
"cg18666330",0.5001268523728
"cg12799739",0.177209815892007
"cg07604589",0.0785595516208545
"cg09699128",0.361341173159822
"cg16604086",0.498462559385101
"cg00748938",0.780147713180648
"cg24634009",0.605463725165967
"cg00557840",0.352545989397372
"cg05036715",0.292449372476114
"cg06796611",0.258107035408107
"cg08900426",0.593438332011348
"cg05364211",0.875326504329556
"cg15085205",0.903761390802865
"cg20921405",0.128947120213162
"cg11309866",0.371903798833099
"cg01184522",0.105869304810643
"cg00731185",0.352649396990138
"cg02524236",0.204291791909155
"cg22987614",0.783015268380357
"cg25738350",0.503066979748825
"cg04986324",0.337183970568393
"cg27450153",0.310067307899766
"cg24401219",0.307989422771202
"cg24361079",0.252138358684874
"cg09214099",0.145440557444682
"cg12889533",0.619422606877175
"cg18987561",0.0405144991890244
"cg02641288",0.942607088849736
"cg07866181",0.51561119729228
"cg06459000",0.734322855325203
"cg15004027",0.574990465779805
"cg15930145",0.828062840757623
"cg05059605",0.880804857187738
"cg11310191",0.303725797274694
"cg19112359",0.0954548559331365
"cg00501242",0.832573683541652
"cg19154323",0.309069827630716
"cg20013688",0.235604226059052
"cg15830607",0.626238655594826
"cg14037413",0.659952494512388
"cg15527554",0.119520307380798
"cg24381372",0.748699247953758
"cg21367586",0.45221600467043
"cg21927991",0.265327687505725
"cg09697880",0.401041739871346
"cg24675983",0.652011620222643
"cg04842790",0.640122199495772
"cg16503006",0.689452734644578
"cg24028218",0.642221183606663
"cg08916385",0.785534138711395
"cg07496717",0.765347885461719
"cg05776740",0.105855009266346
"cg10552189",0.189955964134779
"cg18202928",0.199695072972614
"cg05262829",0.796154752843606
"cg04735660",0.917899554105051
"cg26592076",0.237262837054242
"cg13321358",0.269127658989124
"cg02100397",0.037137018627612
"cg02708950",0.369865444609768
"cg15053029",0.0297660223858967
"cg26396815",0.964890811916056
"cg09611620",0.42702987714865
"cg24640415",0.126723460789875
"cg06053959",0.226373141178172
"cg23160896",0.4952777914854
"cg05979597",0.416002698403373
"cg27326224",0.211777842981617
"cg07982833",0.551958539909903
"cg19993591",0.391847869227176
"cg24707889",0.771781260655562
"cg27431049",0.281264599047515
"cg02616315",0.662709022816978
"cg03432589",0.951354372067113
"cg04159420",0.392547720723446
"cg27652893",0.313411777707089
"cg14396306",0.818245279053777
"cg01464707",0.33405235946785
"cg02978297",0.937844922034136
"cg20339131",0.599844950532476
"cg00488323",0.370863827985198
"cg06125461",0.637837977792682
"cg12098156",0.395883155684876
"cg01406506",0.715454163550687
"cg04126611",0.231364375243216
"cg24154853",0.691809753685257
"cg17130567",0.793740223843787
"cg13607316",0.119611748193502
"cg13189097",0.705014922738877
"cg23343486",0.38272861204186
"cg07797208",0.178589796117566
"cg10068034",0.233351244517857
"cg26061772",0.201581290013696
"cg18518896",0.8417176048287
"cg00457932",0.0623130979928975
"cg07525313",0.806252721613868
"cg23809586",0.842658365426243
"cg19684207",0.893454465966942
"cg12713040",0.648727396676916
"cg23214606",0.245346908533521
"cg08633085",0.515900181939798
"cg06682556",0.409773241055764
"cg19017553",0.324740710882911
"cg22672606",0.502318862808657
"cg00923744",0.530447715626
"cg01642824",0.937838951946108
"cg11306701",0.977125862890197
"cg12103037",0.174659759497776
"cg13700589",0.498633426016045
"cg25567938",0.441804098056325
"cg08247376",0.531528478574408
"cg02806322",0.496634394675925
"cg09646754",0.468996272231354
"cg23910743",0.803555969198299
"cg26113448",0.307306920434052
"cg07624977",0.255585502643752
"cg02611085",0.695709786907159
"cg08317289",0.505808237737099
"cg05077452",0.898770944927477
"cg14014593",0.408904270835496
"cg00041872",0.455416908595811
"cg10090279",0.55961736415961
"cg03421926",0.732540689359123
"cg03983684",0.109888176405605
"cg09021712",0.124323868586284
"cg20709046",0.678115155342995
"cg20822693",0.364455612133267
"cg02605501",0.0373208453279084
"cg00022966",0.329362077906781
"cg08044056",0.15072840597563
"cg23641267",0.390556774326951
"cg16712155",0.708928757767494
"cg12312457",0.525175268527245
"cg10862960",0.614033936886306
"cg25936922",0.865464375197708
"cg03427299",0.533899489028789
"cg02668233",0.463114626033206
"cg12506393",0.270818513508021
"cg08265181",0.915363096130086
"cg22812013",0.239891460136905
"cg07962934",0.23993855097435
"cg12321669",0.0384163417474086
"cg12969644",0.847222975955671
"cg14530833",0.754225093191625
"cg01299774",0.869185109051655
"cg03438558",0.149523423350667
"cg06790581",0.760285613036543
"cg12141179",0.981673434995948
"cg17465013",0.408620152724086
"cg18010617",0.212406651490334
"cg01354447",0.727897648999899
"cg06236276",0.287658302504964
"cg22522066",0.666616340894445
"cg05460950",0.923236423040711
"cg01393945",0.104109659314433
"cg23337650",0.397029849606708
"cg03064145",0.186074295268608
"cg09955715",0.110295601071369
"cg04205034",0.838063124357981
"cg26050004",0.176329554178371
"cg26352161",0.950176866579168
"cg03652636",0.410132586870211
"cg12255501",0.0526044995325183
"cg14093335",0.0319898845982884
"cg02356786",0.218506392098163
"cg02574731",0.816265091345782
"cg01945816",0.260069936213567
"cg16980426",0.69294000545129
"cg06924081",0.390148113365208
"cg23979795",0.696131499804427
"cg12075720",0.900701735583712
"cg17296650",0.115828860489119
"cg10585420",0.0356881462057198
"cg10035432",0.685843906296796
"cg26201213",0.520073125709363
"cg13452812",0.438700354561662
"cg26757562",0.261168603440959
"cg25554036",0.56409879111314
"cg13636096",0.143166922685773
"cg03497419",0.990446761118333
"cg05883489",0.519387147794056
"cg09659400",0.0267840643342878
"cg25361651",0.770357150284855
"cg27086157",0.956451539005373
"cg15993774",0.0924834905535437
"cg20999932",0.854130409116281
"cg05850280",0.851345183975201
"cg00596833",0.747782470761986
"cg05274953",1.95225130393271e-05
"cg09799350",0.0566562172752917
"cg08561253",0.525859257186567
"cg21908673",0.764237333157847
"cg05921316",0.970977885502348
"cg08243135",0.187219855307024
"cg03281139",0.600679405554243
"cg03019505",0.316804357203569
"cg10930289",0.115948937860483
"cg14701554",0.74185907899198
"cg03458096",0.62958299633418
"cg03511692",0.273396851988672
"cg04124962",0.545296447827367
"cg16364121",0.789060013637333
"cg18115507",0.901521858684729
"cg22129220",0.00286135315349909
"cg23058745",0.255730222867473
"cg24570912",0.214308678588287
"cg11530678",0.510471075350729
"cg26823762",0.43111705046212
"cg02075324",0.186766196593766
"cg01125214",0.575964221173044
"cg08106973",0.243445890055481
"cg13614712",0.403985815575962
"cg14351904",0.630656281137867
"cg19128723",0.418359530617359
"cg04392209",0.139283198001045
"cg12648811",0.496313201117283
"cg06467951",0.110630926328676
"cg21842031",0.552374560745586
"cg26657648",0.38214058101502
"cg05788638",0.356141757490546
"cg04165337",0.0761785005877921
"cg11724668",0.37901258983891
"cg06062984",0.711946069818516
"cg00897703",0.257371483166481
"cg06960698",0.795317103649807
"cg11058939",0.0564503689408274
"cg19586199",0.0253297217138117
"cg04603031",0.429951049251057
"cg07290257",0.208556951813865
"cg02217979",0.231352995406104
"cg23366234",0.31986346145128
"cg07970752",0.167342790269186
"cg08991232",0.638710935539388
"cg24485354",0.625882456183701
"cg14040634",0.721372340573564
"cg17526936",0.165307800174045
"cg11311190",0.101489615864699
"cg26043955",0.199271927857984
"cg15767191",0.761684166580538
"cg17995495",0.832583827574968
"cg19877064",0.72558934903719
"cg12758039",0.900664342334184
"cg22179256",0.279180908195359
"cg08523343",0.7276405775565
"cg17425351",0.531152186279737
"cg05636881",0.868058860932649
"cg21775007",0.213599657602147
"cg15757019",0.409559028952761
"cg25021259",0.41462826624885
"cg11836171",0.286917200650847
"cg15128638",0.0952273775028103
"cg25285237",0.228264437462843
"cg14955238",0.496052981293813
"cg16590777",0.623692396978706
"cg21964649",0.464936529476286
"cg20047489",0.832947065890044
"cg21151057",0.458481130234677
"cg18024928",0.214962750664268
"cg11252776",0.010370018332228
"cg24035953",0.100671306560688
"cg10400937",0.18189303842607
"cg06639923",0.334142024689679
"cg13212525",0.745845793362829
"cg25474372",0.456570518184005
"cg13429812",0.673530317311591
"cg24928053",0.110941996453087
"cg01305328",0.0885902380877338
"cg23092218",0.417275296603279
"cg08970020",0.457155969569591
"cg26176242",0.483019021214538
"cg05051799",0.282982935295782
"cg26464887",0.451445519338341
"cg05116255",0.37044615904118
"cg10194573",0.359274502337062
"cg19267551",0.296195165190603
"cg03414644",0.703950018906212
"cg15164048",0.825799868052573
"cg01595366",0.766154752623102
"cg02394126",0.321880060935187
"cg26355755",0.742099163293262
"cg23626762",0.302559846047932
"cg04059454",4.35401206436597e-05
"cg18477969",0.97406718991019
"cg24482747",0.179728078638148
"cg00414166",0.937691382456645
"cg05048917",0.35724984155305
"cg09907170",0.401904681543119
"cg20186995",0.506689691239834
"cg03785696",0.568754481888186
"cg24896805",0.161219596645074
"cg04001802",0.953787465552206
"cg12606409",0.419692034078335
"cg26992415",0.187569787909583
"cg17393140",0.817553390044169
"cg08548066",0.621134824726022
"cg03644587",0.266467473300532
"cg12397297",0.157079168427047
"cg13209892",0.747193102437325
"cg14167964",0.405843980224222
"cg18632135",0.482756723252364
"cg19284131",0.000793171113138687
"cg22314314",0.404162723926818
"cg26108836",0.800700005806103
"cg04496108",0.18901823427426
"cg08735298",0.456511064406402
"cg25449412",0.0206935780294641
"cg20291636",0.267916796892721
"cg19641747",0.51702172936847
"cg24060037",0.717515884390702
"cg15441325",0.112745207971767
"cg07768177",0.379853702390373
"cg26669717",0.26754705176883
"cg16154913",0.0425119041631573
"cg13456470",0.54122727692056
"cg16411111",0.592945745322317
"cg07264815",0.729697509729124
"cg23836542",0.423292291427539
"cg08554462",0.935017594265566
"cg07514801",0.416847825192489
"cg00575303",0.229828725879832
"cg03707776",0.633843843756351
"cg26461905",0.0130294256240095
"cg11401908",0.314510691111029
"cg01583969",0.293210762275182
"cg25691825",0.00360487782990315
"cg04720592",0.0181692951301009
"cg10600701",0.637033544713495
"cg25283432",0.126841764769934
"cg00327796",0.77248157045333
"cg15445037",0.0752798377581632
"cg27581706",0.113312457614787
"cg12962308",0.268555643593168
"cg02230701",0.623606685036362
"cg06570224",0.581902324476718
"cg21859597",0.706997762440594
"cg06883848",0.568082468328307
"cg24087796",0.705755094964377
"cg12219311",0.0347110038761255
"cg11156702",0.466862370219966
"cg21266559",0.249148723484798
"cg07955457",0.577781721183988
"cg09863428",0.00484538117953848
"cg11610626",0.0838313598684134
"cg03438520",0.0910751803770802
"cg05233950",0.653431292012784
"cg03958112",0.931942336698112
"cg06500727",0.159824375516492
"cg04062845",0.687779088737501
"cg20810838",0.611409470475833
"cg06432529",0.445527980669165
"cg03693561",0.96270607094033
"cg04867406",0.279920547818345
"cg09826895",0.0978941361191119
"cg24426483",0.172422261115104
"cg26257814",0.259577589348265
"cg16127286",0.327848931596428
"cg05807885",0.924082473258638
"cg14416747",0.403587752023893
"cg03810301",0.805443726238873
"cg09111917",0.145913376382234
"cg09226421",0.803790031142382
"cg10526795",0.726953787227559
"cg23814388",0.669500104374643
"cg22352371",0.770959196895654
"cg05452391",0.655697887065081
"cg20412244",0.04474221274765
"cg08217358",0.177214723239787
"cg18278943",0.712785807284877
"cg06616014",0.135087355473169
"cg14245135",0.586699039673649
"cg21786114",0.213074313522317
"cg22402059",0.55442749738682
"cg11951604",0.36310335233532
"cg17797898",0.246498333435202
"cg13765785",0.192748746698344
"cg00183916",0.0409585306077541
"cg04307795",0.0113545358625586
"cg02103822",0.8224627792057
"cg15698347",0.837330942652474
"cg04299274",0.916057352634581
"cg19051504",0.981827791999122
"cg25179334",0.0216327465305866
"cg10648815",0.111707199638612
"cg24345147",0.0886858874314974
"cg05207121",0.863398562417258
"cg18841952",0.372010816578907
"cg19998150",0.042007122988166
"cg22327527",0.94450155378477
"cg24341220",0.692578533206942
"cg24593138",0.695923029428112
"cg27246933",0.10045040782914
"cg07467618",0.289051710691497
"cg04397097",0.645146628150017
"cg26648185",0.227114073136262
"cg23409613",0.203345021762153
"cg16091292",0.601386385106341
"cg22013882",0.838753585233705
"cg10307119",0.721645805277391
"cg08844387",0.64283237819425
"cg16617243",0.237768551903566
"cg19408915",0.293187778817272
"cg13311549",0.372130728392128
"cg16521917",0.991645700366955
"cg05797224",0.602112314388
"cg14628942",0.45680303206698
"cg05592398",0.740126143241925
"cg10706293",0.545678987578857
"cg03466780",0.602895370371052
"cg00506482",0.44918058000005
"cg14074366",0.345710135372509
"cg26986620",0.508675017383393
"cg13060624",0.576563702689334
"cg25946256",0.0986440999250879
"cg20363931",0.793009173514962
"cg18732032",0.732006185927385
"cg06728824",0.31234169020773
"cg13159120",0.849828547553836
"cg16433074",0.523069560758666
"cg20326936",0.0214970659069387
"cg05669641",0.425747322367803
"cg07529575",0.833486363466727
"cg01942543",0.754303677554689
"cg11214544",0.883751620960727
"cg12700995",0.331669664392224
"cg04125765",0.623517327353781
"cg08317891",0.0592128992696956
"cg07285148",0.55621631689329
"cg24918790",0.127123696873658
"cg02499640",0.828083134655553
"cg09463211",0.20589780425961
"cg21567504",0.438388657447254
"cg24873280",0.821957412155293
"cg13768242",0.346288831274264
"cg03611265",0.215529242984206
"cg06527050",0.452932310602022
"cg05277504",0.805267031198944
"cg01037823",0.602994133786049
"cg11284196",0.724654518798251
"cg00842687",0.254533695069735
"cg01343936",0.990937654950958
"cg07061692",0.0733511649734679
"cg12639293",0.337686120857165
"cg23311531",0.171971599512724
"cg09783493",0.902516373305176
"cg21248590",0.405731328147581
"cg03303857",0.11755637732757
"cg19480274",0.347601556634503
"cg11209289",0.272681107621718
"cg06898463",0.902481246385995
"cg09327745",0.0618281424275961
"cg19172468",0.527159695203156
"cg19835796",0.757651892904592
"cg05402841",0.0477818395702396
"cg26015190",0.609287490192938
"cg16697438",0.956966432102614
"cg09182138",0.712202522504621
"cg22907258",0.113615057419433
"cg19787727",0.291023147113364
"cg26185620",0.261373871495851
"cg20814813",0.642384472241653
"cg22450045",0.850688545472278
"cg08850400",0.91969998989409
"cg05076914",0.642916371910573
"cg04649489",0.198028870449349
"cg09936572",0.964214782044122
"cg14659179",0.311989822652159
"cg20703137",0.991071463340244
"cg23231729",0.49284323642733
"cg02875788",0.334947719759026
"cg13468041",0.663899699082319
"cg00094063",0.962780161137305
"cg02582848",0.999979395305299
"cg04166294",0.707428480592451
"cg08647039",0.0439474448758723
"cg19537719",0.152479345813051
"cg23280258",0.643188811933707
"cg26495716",0.939284491853877
"cg21053089",0.0515087283437132
"cg02315271",0.544649451127842
"cg10220992",0.767003888641681
"cg11117099",0.972128677710466
"cg13330911",0.00334017003145301
"cg04118234",0.254281939357508
"cg11511184",0.291306902471671
"cg24320034",0.48148549412169
"cg10976376",0.18929946387351
"cg13112407",0.18440133376609
"cg19978674",0.745994339636214
"cg01075805",0.607723212988644
"cg25566552",0.826386651091195
"cg11254952",0.830123078103951
"cg14193129",0.317171924536592
"cg21349245",0.642661160219548
"cg07047831",0.547332166717041
"cg20020143",0.00538893361849229
"cg12386061",0.86117785259059
"cg17074573",0.703924928584081
"cg02954212",0.577799477402595
"cg05193067",0.588713474704548
"cg16119667",0.795025434976186
"cg17936359",0.690859218616034
"cg03870777",0.263096063271075
"cg07070348",0.936277447877693
"cg01291854",0.960534262306925
"cg04343045",0.590778988982999
"cg05123333",0.125366085450737
"cg00528492",0.0203965436928284
"cg10575940",0.179777756451239
"cg03293697",0.190828982858869
"cg22070035",0.592899821284926
"cg22139878",0.124778710150034
"cg19369780",0.808945180850119
"cg14784617",0.431464968377963
"cg04897230",0.47488381771352
"cg23315932",0.670081249300166
"cg12355835",0.194768584371469
"cg13390372",0.0397771213190554
"cg22976585",0.397927115426419
"cg23684855",0.199943576523522
"cg17806401",0.618037766266278
"cg05482942",0.810118498673445
"cg01604693",0.115095140818611
